# vi: ts=30 sw=30
i7433	Servo IC 4 Channel 3 Capture Flag Select Control	PMAC2-Style Channel-Specific Servo IC I-Variables
i7443	Servo IC 4 Channel 4 Capture Flag Select Control	PMAC2-Style Channel-Specific Servo IC I-Variables
i7513	Servo IC 5 Channel 1 Capture Flag Select Control	PMAC2-Style Channel-Specific Servo IC I-Variables
i7523	Servo IC 5 Channel 2 Capture Flag Select Control	PMAC2-Style Channel-Specific Servo IC I-Variables
i7533	Servo IC 5 Channel 3 Capture Flag Select Control	PMAC2-Style Channel-Specific Servo IC I-Variables
i7543	Servo IC 5 Channel 4 Capture Flag Select Control	PMAC2-Style Channel-Specific Servo IC I-Variables
i7613	Servo IC 6 Channel 1 Capture Flag Select Control	PMAC2-Style Channel-Specific Servo IC I-Variables
i7623	Servo IC 6 Channel 2 Capture Flag Select Control	PMAC2-Style Channel-Specific Servo IC I-Variables
i7633	Servo IC 6 Channel 3 Capture Flag Select Control	PMAC2-Style Channel-Specific Servo IC I-Variables
i7643	Servo IC 6 Channel 4 Capture Flag Select Control	PMAC2-Style Channel-Specific Servo IC I-Variables
i7713	Servo IC 7 Channel 1 Capture Flag Select Control	PMAC2-Style Channel-Specific Servo IC I-Variables
i7723	Servo IC 7 Channel 2 Capture Flag Select Control	PMAC2-Style Channel-Specific Servo IC I-Variables
i7733	Servo IC 7 Channel 3 Capture Flag Select Control	PMAC2-Style Channel-Specific Servo IC I-Variables
i7743	Servo IC 7 Channel 4 Capture Flag Select Control	PMAC2-Style Channel-Specific Servo IC I-Variables
i7813	Servo IC 8 Channel 1 Capture Flag Select Control	PMAC2-Style Channel-Specific Servo IC I-Variables
i7823	Servo IC 8 Channel 2 Capture Flag Select Control	PMAC2-Style Channel-Specific Servo IC I-Variables
i7833	Servo IC 8 Channel 3 Capture Flag Select Control	PMAC2-Style Channel-Specific Servo IC I-Variables
i7843	Servo IC 8 Channel 4 Capture Flag Select Control	PMAC2-Style Channel-Specific Servo IC I-Variables
i7913	Servo IC 9 Channel 1 Capture Flag Select Control	PMAC2-Style Channel-Specific Servo IC I-Variables
i7923	Servo IC 9 Channel 2 Capture Flag Select Control	PMAC2-Style Channel-Specific Servo IC I-Variables
i7933	Servo IC 9 Channel 3 Capture Flag Select Control	PMAC2-Style Channel-Specific Servo IC I-Variables
i7943	Servo IC 9 Channel 4 Capture Flag Select Control	PMAC2-Style Channel-Specific Servo IC I-Variables
i7014	Servo IC 0 Channel 1 Encoder Gated Index Select	PMAC2-Style Channel-Specific Servo IC I-Variables
i7024	Servo IC 0 Channel 2 Encoder Gated Index Select	PMAC2-Style Channel-Specific Servo IC I-Variables
i7034	Servo IC 0 Channel 3 Encoder Gated Index Select	PMAC2-Style Channel-Specific Servo IC I-Variables
i7044	Servo IC 0 Channel 4 Encoder Gated Index Select	PMAC2-Style Channel-Specific Servo IC I-Variables
i7114	Servo IC 1 Channel 1 Encoder Gated Index Select	PMAC2-Style Channel-Specific Servo IC I-Variables
i7124	Servo IC 1 Channel 2 Encoder Gated Index Select	PMAC2-Style Channel-Specific Servo IC I-Variables
i7134	Servo IC 1 Channel 3 Encoder Gated Index Select	PMAC2-Style Channel-Specific Servo IC I-Variables
i7144	Servo IC 1 Channel 4 Encoder Gated Index Select	PMAC2-Style Channel-Specific Servo IC I-Variables
i7214	Servo IC 2 Channel 1 Encoder Gated Index Select	PMAC2-Style Channel-Specific Servo IC I-Variables
i7224	Servo IC 2 Channel 2 Encoder Gated Index Select	PMAC2-Style Channel-Specific Servo IC I-Variables
i7234	Servo IC 2 Channel 3 Encoder Gated Index Select	PMAC2-Style Channel-Specific Servo IC I-Variables
i7244	Servo IC 2 Channel 4 Encoder Gated Index Select	PMAC2-Style Channel-Specific Servo IC I-Variables
i7314	Servo IC 3 Channel 1 Encoder Gated Index Select	PMAC2-Style Channel-Specific Servo IC I-Variables
i7324	Servo IC 3 Channel 2 Encoder Gated Index Select	PMAC2-Style Channel-Specific Servo IC I-Variables
i7334	Servo IC 3 Channel 3 Encoder Gated Index Select	PMAC2-Style Channel-Specific Servo IC I-Variables
i7344	Servo IC 3 Channel 4 Encoder Gated Index Select	PMAC2-Style Channel-Specific Servo IC I-Variables
i7414	Servo IC 4 Channel 1 Encoder Gated Index Select	PMAC2-Style Channel-Specific Servo IC I-Variables
i7424	Servo IC 4 Channel 2 Encoder Gated Index Select	PMAC2-Style Channel-Specific Servo IC I-Variables
i7434	Servo IC 4 Channel 3 Encoder Gated Index Select	PMAC2-Style Channel-Specific Servo IC I-Variables
i7444	Servo IC 4 Channel 4 Encoder Gated Index Select	PMAC2-Style Channel-Specific Servo IC I-Variables
i7514	Servo IC 5 Channel 1 Encoder Gated Index Select	PMAC2-Style Channel-Specific Servo IC I-Variables
i7524	Servo IC 5 Channel 2 Encoder Gated Index Select	PMAC2-Style Channel-Specific Servo IC I-Variables
i7534	Servo IC 5 Channel 3 Encoder Gated Index Select	PMAC2-Style Channel-Specific Servo IC I-Variables
i7544	Servo IC 5 Channel 4 Encoder Gated Index Select	PMAC2-Style Channel-Specific Servo IC I-Variables
i7614	Servo IC 6 Channel 1 Encoder Gated Index Select	PMAC2-Style Channel-Specific Servo IC I-Variables
i7624	Servo IC 6 Channel 2 Encoder Gated Index Select	PMAC2-Style Channel-Specific Servo IC I-Variables
i7634	Servo IC 6 Channel 3 Encoder Gated Index Select	PMAC2-Style Channel-Specific Servo IC I-Variables
i7644	Servo IC 6 Channel 4 Encoder Gated Index Select	PMAC2-Style Channel-Specific Servo IC I-Variables
i7714	Servo IC 7 Channel 1 Encoder Gated Index Select	PMAC2-Style Channel-Specific Servo IC I-Variables
i7724	Servo IC 7 Channel 2 Encoder Gated Index Select	PMAC2-Style Channel-Specific Servo IC I-Variables
i7734	Servo IC 7 Channel 3 Encoder Gated Index Select	PMAC2-Style Channel-Specific Servo IC I-Variables
i7744	Servo IC 7 Channel 4 Encoder Gated Index Select	PMAC2-Style Channel-Specific Servo IC I-Variables
i7814	Servo IC 8 Channel 1 Encoder Gated Index Select	PMAC2-Style Channel-Specific Servo IC I-Variables
i7824	Servo IC 8 Channel 2 Encoder Gated Index Select	PMAC2-Style Channel-Specific Servo IC I-Variables
i7834	Servo IC 8 Channel 3 Encoder Gated Index Select	PMAC2-Style Channel-Specific Servo IC I-Variables
i7844	Servo IC 8 Channel 4 Encoder Gated Index Select	PMAC2-Style Channel-Specific Servo IC I-Variables
i7914	Servo IC 9 Channel 1 Encoder Gated Index Select	PMAC2-Style Channel-Specific Servo IC I-Variables
i7924	Servo IC 9 Channel 2 Encoder Gated Index Select	PMAC2-Style Channel-Specific Servo IC I-Variables
i7934	Servo IC 9 Channel 3 Encoder Gated Index Select	PMAC2-Style Channel-Specific Servo IC I-Variables
i7944	Servo IC 9 Channel 4 Encoder Gated Index Select	PMAC2-Style Channel-Specific Servo IC I-Variables
i7015	Servo IC 0 Channel 1 Encoder Index Gate State/Demux Control	PMAC2-Style Channel-Specific Servo IC I-Variables
i7025	Servo IC 0 Channel 2 Encoder Index Gate State/Demux Control	PMAC2-Style Channel-Specific Servo IC I-Variables
i7035	Servo IC 0 Channel 3 Encoder Index Gate State/Demux Control	PMAC2-Style Channel-Specific Servo IC I-Variables
i7045	Servo IC 0 Channel 4 Encoder Index Gate State/Demux Control	PMAC2-Style Channel-Specific Servo IC I-Variables
i7115	Servo IC 1 Channel 1 Encoder Index Gate State/Demux Control	PMAC2-Style Channel-Specific Servo IC I-Variables
i7125	Servo IC 1 Channel 2 Encoder Index Gate State/Demux Control	PMAC2-Style Channel-Specific Servo IC I-Variables
i7135	Servo IC 1 Channel 3 Encoder Index Gate State/Demux Control	PMAC2-Style Channel-Specific Servo IC I-Variables
i7145	Servo IC 1 Channel 4 Encoder Index Gate State/Demux Control	PMAC2-Style Channel-Specific Servo IC I-Variables
i7215	Servo IC 2 Channel 1 Encoder Index Gate State/Demux Control	PMAC2-Style Channel-Specific Servo IC I-Variables
i7225	Servo IC 2 Channel 2 Encoder Index Gate State/Demux Control	PMAC2-Style Channel-Specific Servo IC I-Variables
i7235	Servo IC 2 Channel 3 Encoder Index Gate State/Demux Control	PMAC2-Style Channel-Specific Servo IC I-Variables
i7245	Servo IC 2 Channel 4 Encoder Index Gate State/Demux Control	PMAC2-Style Channel-Specific Servo IC I-Variables
i7315	Servo IC 3 Channel 1 Encoder Index Gate State/Demux Control	PMAC2-Style Channel-Specific Servo IC I-Variables
i7325	Servo IC 3 Channel 2 Encoder Index Gate State/Demux Control	PMAC2-Style Channel-Specific Servo IC I-Variables
i7335	Servo IC 3 Channel 3 Encoder Index Gate State/Demux Control	PMAC2-Style Channel-Specific Servo IC I-Variables
i7345	Servo IC 3 Channel 4 Encoder Index Gate State/Demux Control	PMAC2-Style Channel-Specific Servo IC I-Variables
i7415	Servo IC 4 Channel 1 Encoder Index Gate State/Demux Control	PMAC2-Style Channel-Specific Servo IC I-Variables
i7425	Servo IC 4 Channel 2 Encoder Index Gate State/Demux Control	PMAC2-Style Channel-Specific Servo IC I-Variables
i7435	Servo IC 4 Channel 3 Encoder Index Gate State/Demux Control	PMAC2-Style Channel-Specific Servo IC I-Variables
i7445	Servo IC 4 Channel 4 Encoder Index Gate State/Demux Control	PMAC2-Style Channel-Specific Servo IC I-Variables
i7515	Servo IC 5 Channel 1 Encoder Index Gate State/Demux Control	PMAC2-Style Channel-Specific Servo IC I-Variables
i7525	Servo IC 5 Channel 2 Encoder Index Gate State/Demux Control	PMAC2-Style Channel-Specific Servo IC I-Variables
i7535	Servo IC 5 Channel 3 Encoder Index Gate State/Demux Control	PMAC2-Style Channel-Specific Servo IC I-Variables
i7545	Servo IC 5 Channel 4 Encoder Index Gate State/Demux Control	PMAC2-Style Channel-Specific Servo IC I-Variables
i7615	Servo IC 6 Channel 1 Encoder Index Gate State/Demux Control	PMAC2-Style Channel-Specific Servo IC I-Variables
i7625	Servo IC 6 Channel 2 Encoder Index Gate State/Demux Control	PMAC2-Style Channel-Specific Servo IC I-Variables
i7635	Servo IC 6 Channel 3 Encoder Index Gate State/Demux Control	PMAC2-Style Channel-Specific Servo IC I-Variables
i7645	Servo IC 6 Channel 4 Encoder Index Gate State/Demux Control	PMAC2-Style Channel-Specific Servo IC I-Variables
i7715	Servo IC 7 Channel 1 Encoder Index Gate State/Demux Control	PMAC2-Style Channel-Specific Servo IC I-Variables
i7725	Servo IC 7 Channel 2 Encoder Index Gate State/Demux Control	PMAC2-Style Channel-Specific Servo IC I-Variables
i7735	Servo IC 7 Channel 3 Encoder Index Gate State/Demux Control	PMAC2-Style Channel-Specific Servo IC I-Variables
i7745	Servo IC 7 Channel 4 Encoder Index Gate State/Demux Control	PMAC2-Style Channel-Specific Servo IC I-Variables
i7815	Servo IC 8 Channel 1 Encoder Index Gate State/Demux Control	PMAC2-Style Channel-Specific Servo IC I-Variables
i7825	Servo IC 8 Channel 2 Encoder Index Gate State/Demux Control	PMAC2-Style Channel-Specific Servo IC I-Variables
i7835	Servo IC 8 Channel 3 Encoder Index Gate State/Demux Control	PMAC2-Style Channel-Specific Servo IC I-Variables
i7845	Servo IC 8 Channel 4 Encoder Index Gate State/Demux Control	PMAC2-Style Channel-Specific Servo IC I-Variables
i7915	Servo IC 9 Channel 1 Encoder Index Gate State/Demux Control	PMAC2-Style Channel-Specific Servo IC I-Variables
i7925	Servo IC 9 Channel 2 Encoder Index Gate State/Demux Control	PMAC2-Style Channel-Specific Servo IC I-Variables
i7935	Servo IC 9 Channel 3 Encoder Index Gate State/Demux Control	PMAC2-Style Channel-Specific Servo IC I-Variables
i7945	Servo IC 9 Channel 4 Encoder Index Gate State/Demux Control	PMAC2-Style Channel-Specific Servo IC I-Variables
i7016	Servo IC 0 Channel 1 Output Mode Select	PMAC2-Style Channel-Specific Servo IC I-Variables
i7026	Servo IC 0 Channel 2 Output Mode Select	PMAC2-Style Channel-Specific Servo IC I-Variables
i7036	Servo IC 0 Channel 3 Output Mode Select	PMAC2-Style Channel-Specific Servo IC I-Variables
i7046	Servo IC 0 Channel 4 Output Mode Select	PMAC2-Style Channel-Specific Servo IC I-Variables
i7116	Servo IC 1 Channel 1 Output Mode Select	PMAC2-Style Channel-Specific Servo IC I-Variables
i7126	Servo IC 1 Channel 2 Output Mode Select	PMAC2-Style Channel-Specific Servo IC I-Variables
i7136	Servo IC 1 Channel 3 Output Mode Select	PMAC2-Style Channel-Specific Servo IC I-Variables
i7146	Servo IC 1 Channel 4 Output Mode Select	PMAC2-Style Channel-Specific Servo IC I-Variables
i7216	Servo IC 2 Channel 1 Output Mode Select	PMAC2-Style Channel-Specific Servo IC I-Variables
i7226	Servo IC 2 Channel 2 Output Mode Select	PMAC2-Style Channel-Specific Servo IC I-Variables
i7236	Servo IC 2 Channel 3 Output Mode Select	PMAC2-Style Channel-Specific Servo IC I-Variables
i7246	Servo IC 2 Channel 4 Output Mode Select	PMAC2-Style Channel-Specific Servo IC I-Variables
i7316	Servo IC 3 Channel 1 Output Mode Select	PMAC2-Style Channel-Specific Servo IC I-Variables
i7326	Servo IC 3 Channel 2 Output Mode Select	PMAC2-Style Channel-Specific Servo IC I-Variables
i7336	Servo IC 3 Channel 3 Output Mode Select	PMAC2-Style Channel-Specific Servo IC I-Variables
i7346	Servo IC 3 Channel 4 Output Mode Select	PMAC2-Style Channel-Specific Servo IC I-Variables
i7416	Servo IC 4 Channel 1 Output Mode Select	PMAC2-Style Channel-Specific Servo IC I-Variables
i7426	Servo IC 4 Channel 2 Output Mode Select	PMAC2-Style Channel-Specific Servo IC I-Variables
i7436	Servo IC 4 Channel 3 Output Mode Select	PMAC2-Style Channel-Specific Servo IC I-Variables
i7446	Servo IC 4 Channel 4 Output Mode Select	PMAC2-Style Channel-Specific Servo IC I-Variables
i7516	Servo IC 5 Channel 1 Output Mode Select	PMAC2-Style Channel-Specific Servo IC I-Variables
i7526	Servo IC 5 Channel 2 Output Mode Select	PMAC2-Style Channel-Specific Servo IC I-Variables
i7536	Servo IC 5 Channel 3 Output Mode Select	PMAC2-Style Channel-Specific Servo IC I-Variables
i7546	Servo IC 5 Channel 4 Output Mode Select	PMAC2-Style Channel-Specific Servo IC I-Variables
i7616	Servo IC 6 Channel 1 Output Mode Select	PMAC2-Style Channel-Specific Servo IC I-Variables
i7626	Servo IC 6 Channel 2 Output Mode Select	PMAC2-Style Channel-Specific Servo IC I-Variables
i7636	Servo IC 6 Channel 3 Output Mode Select	PMAC2-Style Channel-Specific Servo IC I-Variables
i7646	Servo IC 6 Channel 4 Output Mode Select	PMAC2-Style Channel-Specific Servo IC I-Variables
i7716	Servo IC 7 Channel 1 Output Mode Select	PMAC2-Style Channel-Specific Servo IC I-Variables
i7726	Servo IC 7 Channel 2 Output Mode Select	PMAC2-Style Channel-Specific Servo IC I-Variables
i7736	Servo IC 7 Channel 3 Output Mode Select	PMAC2-Style Channel-Specific Servo IC I-Variables
i7746	Servo IC 7 Channel 4 Output Mode Select	PMAC2-Style Channel-Specific Servo IC I-Variables
i7816	Servo IC 8 Channel 1 Output Mode Select	PMAC2-Style Channel-Specific Servo IC I-Variables
i7826	Servo IC 8 Channel 2 Output Mode Select	PMAC2-Style Channel-Specific Servo IC I-Variables
i7836	Servo IC 8 Channel 3 Output Mode Select	PMAC2-Style Channel-Specific Servo IC I-Variables
i7846	Servo IC 8 Channel 4 Output Mode Select	PMAC2-Style Channel-Specific Servo IC I-Variables
i7916	Servo IC 9 Channel 1 Output Mode Select	PMAC2-Style Channel-Specific Servo IC I-Variables
i7926	Servo IC 9 Channel 2 Output Mode Select	PMAC2-Style Channel-Specific Servo IC I-Variables
i7936	Servo IC 9 Channel 3 Output Mode Select	PMAC2-Style Channel-Specific Servo IC I-Variables
i7946	Servo IC 9 Channel 4 Output Mode Select	PMAC2-Style Channel-Specific Servo IC I-Variables
i7017	Servo IC 0 Channel 1 Output Invert Control	PMAC2-Style Channel-Specific Servo IC I-Variables
i7027	Servo IC 0 Channel 2 Output Invert Control	PMAC2-Style Channel-Specific Servo IC I-Variables
i7037	Servo IC 0 Channel 3 Output Invert Control	PMAC2-Style Channel-Specific Servo IC I-Variables
i7047	Servo IC 0 Channel 4 Output Invert Control	PMAC2-Style Channel-Specific Servo IC I-Variables
i7117	Servo IC 1 Channel 1 Output Invert Control	PMAC2-Style Channel-Specific Servo IC I-Variables
i7127	Servo IC 1 Channel 2 Output Invert Control	PMAC2-Style Channel-Specific Servo IC I-Variables
i7137	Servo IC 1 Channel 3 Output Invert Control	PMAC2-Style Channel-Specific Servo IC I-Variables
i7147	Servo IC 1 Channel 4 Output Invert Control	PMAC2-Style Channel-Specific Servo IC I-Variables
i7217	Servo IC 2 Channel 1 Output Invert Control	PMAC2-Style Channel-Specific Servo IC I-Variables
i7227	Servo IC 2 Channel 2 Output Invert Control	PMAC2-Style Channel-Specific Servo IC I-Variables
i7237	Servo IC 2 Channel 3 Output Invert Control	PMAC2-Style Channel-Specific Servo IC I-Variables
i7247	Servo IC 2 Channel 4 Output Invert Control	PMAC2-Style Channel-Specific Servo IC I-Variables
i7317	Servo IC 3 Channel 1 Output Invert Control	PMAC2-Style Channel-Specific Servo IC I-Variables
i7327	Servo IC 3 Channel 2 Output Invert Control	PMAC2-Style Channel-Specific Servo IC I-Variables
i7337	Servo IC 3 Channel 3 Output Invert Control	PMAC2-Style Channel-Specific Servo IC I-Variables
i7347	Servo IC 3 Channel 4 Output Invert Control	PMAC2-Style Channel-Specific Servo IC I-Variables
i7417	Servo IC 4 Channel 1 Output Invert Control	PMAC2-Style Channel-Specific Servo IC I-Variables
i7427	Servo IC 4 Channel 2 Output Invert Control	PMAC2-Style Channel-Specific Servo IC I-Variables
i7437	Servo IC 4 Channel 3 Output Invert Control	PMAC2-Style Channel-Specific Servo IC I-Variables
i7447	Servo IC 4 Channel 4 Output Invert Control	PMAC2-Style Channel-Specific Servo IC I-Variables
i7517	Servo IC 5 Channel 1 Output Invert Control	PMAC2-Style Channel-Specific Servo IC I-Variables
i7527	Servo IC 5 Channel 2 Output Invert Control	PMAC2-Style Channel-Specific Servo IC I-Variables
i7537	Servo IC 5 Channel 3 Output Invert Control	PMAC2-Style Channel-Specific Servo IC I-Variables
i7547	Servo IC 5 Channel 4 Output Invert Control	PMAC2-Style Channel-Specific Servo IC I-Variables
i7617	Servo IC 6 Channel 1 Output Invert Control	PMAC2-Style Channel-Specific Servo IC I-Variables
i7627	Servo IC 6 Channel 2 Output Invert Control	PMAC2-Style Channel-Specific Servo IC I-Variables
i7637	Servo IC 6 Channel 3 Output Invert Control	PMAC2-Style Channel-Specific Servo IC I-Variables
i7647	Servo IC 6 Channel 4 Output Invert Control	PMAC2-Style Channel-Specific Servo IC I-Variables
i7717	Servo IC 7 Channel 1 Output Invert Control	PMAC2-Style Channel-Specific Servo IC I-Variables
i7727	Servo IC 7 Channel 2 Output Invert Control	PMAC2-Style Channel-Specific Servo IC I-Variables
i7737	Servo IC 7 Channel 3 Output Invert Control	PMAC2-Style Channel-Specific Servo IC I-Variables
i7747	Servo IC 7 Channel 4 Output Invert Control	PMAC2-Style Channel-Specific Servo IC I-Variables
i7817	Servo IC 8 Channel 1 Output Invert Control	PMAC2-Style Channel-Specific Servo IC I-Variables
i7827	Servo IC 8 Channel 2 Output Invert Control	PMAC2-Style Channel-Specific Servo IC I-Variables
i7837	Servo IC 8 Channel 3 Output Invert Control	PMAC2-Style Channel-Specific Servo IC I-Variables
i7847	Servo IC 8 Channel 4 Output Invert Control	PMAC2-Style Channel-Specific Servo IC I-Variables
i7917	Servo IC 9 Channel 1 Output Invert Control	PMAC2-Style Channel-Specific Servo IC I-Variables
i7927	Servo IC 9 Channel 2 Output Invert Control	PMAC2-Style Channel-Specific Servo IC I-Variables
i7937	Servo IC 9 Channel 3 Output Invert Control	PMAC2-Style Channel-Specific Servo IC I-Variables
i7947	Servo IC 9 Channel 4 Output Invert Control	PMAC2-Style Channel-Specific Servo IC I-Variables
i7018	Servo IC 0 Channel 1 PFM Direction Signal Invert Control	PMAC2-Style Channel-Specific Servo IC I-Variables
i7028	Servo IC 0 Channel 2 PFM Direction Signal Invert Control	PMAC2-Style Channel-Specific Servo IC I-Variables
i7038	Servo IC 0 Channel 3 PFM Direction Signal Invert Control	PMAC2-Style Channel-Specific Servo IC I-Variables
i7048	Servo IC 0 Channel 4 PFM Direction Signal Invert Control	PMAC2-Style Channel-Specific Servo IC I-Variables
i7118	Servo IC 1 Channel 1 PFM Direction Signal Invert Control	PMAC2-Style Channel-Specific Servo IC I-Variables
i7128	Servo IC 1 Channel 2 PFM Direction Signal Invert Control	PMAC2-Style Channel-Specific Servo IC I-Variables
i7138	Servo IC 1 Channel 3 PFM Direction Signal Invert Control	PMAC2-Style Channel-Specific Servo IC I-Variables
i7148	Servo IC 1 Channel 4 PFM Direction Signal Invert Control	PMAC2-Style Channel-Specific Servo IC I-Variables
i7218	Servo IC 2 Channel 1 PFM Direction Signal Invert Control	PMAC2-Style Channel-Specific Servo IC I-Variables
i7228	Servo IC 2 Channel 2 PFM Direction Signal Invert Control	PMAC2-Style Channel-Specific Servo IC I-Variables
i7238	Servo IC 2 Channel 3 PFM Direction Signal Invert Control	PMAC2-Style Channel-Specific Servo IC I-Variables
i7248	Servo IC 2 Channel 4 PFM Direction Signal Invert Control	PMAC2-Style Channel-Specific Servo IC I-Variables
i7318	Servo IC 3 Channel 1 PFM Direction Signal Invert Control	PMAC2-Style Channel-Specific Servo IC I-Variables
i7328	Servo IC 3 Channel 2 PFM Direction Signal Invert Control	PMAC2-Style Channel-Specific Servo IC I-Variables
i7338	Servo IC 3 Channel 3 PFM Direction Signal Invert Control	PMAC2-Style Channel-Specific Servo IC I-Variables
i7348	Servo IC 3 Channel 4 PFM Direction Signal Invert Control	PMAC2-Style Channel-Specific Servo IC I-Variables
i7418	Servo IC 4 Channel 1 PFM Direction Signal Invert Control	PMAC2-Style Channel-Specific Servo IC I-Variables
i7428	Servo IC 4 Channel 2 PFM Direction Signal Invert Control	PMAC2-Style Channel-Specific Servo IC I-Variables
i7438	Servo IC 4 Channel 3 PFM Direction Signal Invert Control	PMAC2-Style Channel-Specific Servo IC I-Variables
i7448	Servo IC 4 Channel 4 PFM Direction Signal Invert Control	PMAC2-Style Channel-Specific Servo IC I-Variables
i7518	Servo IC 5 Channel 1 PFM Direction Signal Invert Control	PMAC2-Style Channel-Specific Servo IC I-Variables
i7528	Servo IC 5 Channel 2 PFM Direction Signal Invert Control	PMAC2-Style Channel-Specific Servo IC I-Variables
i7538	Servo IC 5 Channel 3 PFM Direction Signal Invert Control	PMAC2-Style Channel-Specific Servo IC I-Variables
i7548	Servo IC 5 Channel 4 PFM Direction Signal Invert Control	PMAC2-Style Channel-Specific Servo IC I-Variables
i7618	Servo IC 6 Channel 1 PFM Direction Signal Invert Control	PMAC2-Style Channel-Specific Servo IC I-Variables
i7628	Servo IC 6 Channel 2 PFM Direction Signal Invert Control	PMAC2-Style Channel-Specific Servo IC I-Variables
i7638	Servo IC 6 Channel 3 PFM Direction Signal Invert Control	PMAC2-Style Channel-Specific Servo IC I-Variables
i7648	Servo IC 6 Channel 4 PFM Direction Signal Invert Control	PMAC2-Style Channel-Specific Servo IC I-Variables
i7718	Servo IC 7 Channel 1 PFM Direction Signal Invert Control	PMAC2-Style Channel-Specific Servo IC I-Variables
i7728	Servo IC 7 Channel 2 PFM Direction Signal Invert Control	PMAC2-Style Channel-Specific Servo IC I-Variables
i7738	Servo IC 7 Channel 3 PFM Direction Signal Invert Control	PMAC2-Style Channel-Specific Servo IC I-Variables
i7748	Servo IC 7 Channel 4 PFM Direction Signal Invert Control	PMAC2-Style Channel-Specific Servo IC I-Variables
i7818	Servo IC 8 Channel 1 PFM Direction Signal Invert Control	PMAC2-Style Channel-Specific Servo IC I-Variables
i7828	Servo IC 8 Channel 2 PFM Direction Signal Invert Control	PMAC2-Style Channel-Specific Servo IC I-Variables
i7838	Servo IC 8 Channel 3 PFM Direction Signal Invert Control	PMAC2-Style Channel-Specific Servo IC I-Variables
i7848	Servo IC 8 Channel 4 PFM Direction Signal Invert Control	PMAC2-Style Channel-Specific Servo IC I-Variables
i7918	Servo IC 9 Channel 1 PFM Direction Signal Invert Control	PMAC2-Style Channel-Specific Servo IC I-Variables
i7928	Servo IC 9 Channel 2 PFM Direction Signal Invert Control	PMAC2-Style Channel-Specific Servo IC I-Variables
i7938	Servo IC 9 Channel 3 PFM Direction Signal Invert Control	PMAC2-Style Channel-Specific Servo IC I-Variables
i7948	Servo IC 9 Channel 4 PFM Direction Signal Invert Control	PMAC2-Style Channel-Specific Servo IC I-Variables
i7019	Servo IC 0 Channel 1 Hardware-1/T Control	PMAC2-Style Channel-Specific Servo IC I-Variables
i7029	Servo IC 0 Channel 2 Hardware-1/T Control	PMAC2-Style Channel-Specific Servo IC I-Variables
i7039	Servo IC 0 Channel 3 Hardware-1/T Control	PMAC2-Style Channel-Specific Servo IC I-Variables
i7049	Servo IC 0 Channel 4 Hardware-1/T Control	PMAC2-Style Channel-Specific Servo IC I-Variables
i7119	Servo IC 1 Channel 1 Hardware-1/T Control	PMAC2-Style Channel-Specific Servo IC I-Variables
i7129	Servo IC 1 Channel 2 Hardware-1/T Control	PMAC2-Style Channel-Specific Servo IC I-Variables
i7139	Servo IC 1 Channel 3 Hardware-1/T Control	PMAC2-Style Channel-Specific Servo IC I-Variables
i7149	Servo IC 1 Channel 4 Hardware-1/T Control	PMAC2-Style Channel-Specific Servo IC I-Variables
i7219	Servo IC 2 Channel 1 Hardware-1/T Control	PMAC2-Style Channel-Specific Servo IC I-Variables
i7229	Servo IC 2 Channel 2 Hardware-1/T Control	PMAC2-Style Channel-Specific Servo IC I-Variables
i7239	Servo IC 2 Channel 3 Hardware-1/T Control	PMAC2-Style Channel-Specific Servo IC I-Variables
i7249	Servo IC 2 Channel 4 Hardware-1/T Control	PMAC2-Style Channel-Specific Servo IC I-Variables
i7319	Servo IC 3 Channel 1 Hardware-1/T Control	PMAC2-Style Channel-Specific Servo IC I-Variables
i7329	Servo IC 3 Channel 2 Hardware-1/T Control	PMAC2-Style Channel-Specific Servo IC I-Variables
i7339	Servo IC 3 Channel 3 Hardware-1/T Control	PMAC2-Style Channel-Specific Servo IC I-Variables
i7349	Servo IC 3 Channel 4 Hardware-1/T Control	PMAC2-Style Channel-Specific Servo IC I-Variables
i7419	Servo IC 4 Channel 1 Hardware-1/T Control	PMAC2-Style Channel-Specific Servo IC I-Variables
i7429	Servo IC 4 Channel 2 Hardware-1/T Control	PMAC2-Style Channel-Specific Servo IC I-Variables
i7439	Servo IC 4 Channel 3 Hardware-1/T Control	PMAC2-Style Channel-Specific Servo IC I-Variables
i7449	Servo IC 4 Channel 4 Hardware-1/T Control	PMAC2-Style Channel-Specific Servo IC I-Variables
i7519	Servo IC 5 Channel 1 Hardware-1/T Control	PMAC2-Style Channel-Specific Servo IC I-Variables
i7529	Servo IC 5 Channel 2 Hardware-1/T Control	PMAC2-Style Channel-Specific Servo IC I-Variables
i7539	Servo IC 5 Channel 3 Hardware-1/T Control	PMAC2-Style Channel-Specific Servo IC I-Variables
i7549	Servo IC 5 Channel 4 Hardware-1/T Control	PMAC2-Style Channel-Specific Servo IC I-Variables
i7619	Servo IC 6 Channel 1 Hardware-1/T Control	PMAC2-Style Channel-Specific Servo IC I-Variables
i7629	Servo IC 6 Channel 2 Hardware-1/T Control	PMAC2-Style Channel-Specific Servo IC I-Variables
i7639	Servo IC 6 Channel 3 Hardware-1/T Control	PMAC2-Style Channel-Specific Servo IC I-Variables
i7649	Servo IC 6 Channel 4 Hardware-1/T Control	PMAC2-Style Channel-Specific Servo IC I-Variables
