# vi: ts=30 sw=30
i5390	Coordinate System 3 Feedrate Time Units	Coordinate System I-Variables	189
i5490	Coordinate System 4 Feedrate Time Units	Coordinate System I-Variables	189
i5590	Coordinate System 5 Feedrate Time Units	Coordinate System I-Variables	189
i5690	Coordinate System 6 Feedrate Time Units	Coordinate System I-Variables	189
i6190	Coordinate System 7 Feedrate Time Units	Coordinate System I-Variables	189
i6290	Coordinate System 8 Feedrate Time Units	Coordinate System I-Variables	189
i6390	Coordinate System 9 Feedrate Time Units	Coordinate System I-Variables	189
i6490	Coordinate System 10 Feedrate Time Units	Coordinate System I-Variables	189
i6590	Coordinate System 11 Feedrate Time Units	Coordinate System I-Variables	189
i6690	Coordinate System 12 Feedrate Time Units	Coordinate System I-Variables	189
i5191	Coordinate System 1 Default Working Program Number	Coordinate System I-Variables	189
i5291	Coordinate System 2 Default Working Program Number	Coordinate System I-Variables	189
i5391	Coordinate System 3 Default Working Program Number	Coordinate System I-Variables	189
i5491	Coordinate System 4 Default Working Program Number	Coordinate System I-Variables	189
i5591	Coordinate System 5 Default Working Program Number	Coordinate System I-Variables	189
i5691	Coordinate System 6 Default Working Program Number	Coordinate System I-Variables	189
i6191	Coordinate System 7 Default Working Program Number	Coordinate System I-Variables	189
i6291	Coordinate System 8 Default Working Program Number	Coordinate System I-Variables	189
i6391	Coordinate System 9 Default Working Program Number	Coordinate System I-Variables	189
i6491	Coordinate System 10 Default Working Program Number	Coordinate System I-Variables	189
i6591	Coordinate System 11 Default Working Program Number	Coordinate System I-Variables	189
i6691	Coordinate System 12 Default Working Program Number	Coordinate System I-Variables	189
i5192	Coordinate System x Move Blend Disable	Coordinate System I-Variables	190
i5292	Coordinate System x Move Blend Disable	Coordinate System I-Variables	190
i5392	Coordinate System x Move Blend Disable	Coordinate System I-Variables	190
i5492	Coordinate System x Move Blend Disable	Coordinate System I-Variables	190
i5592	Coordinate System x Move Blend Disable	Coordinate System I-Variables	190
i5692	Coordinate System x Move Blend Disable	Coordinate System I-Variables	190
i6192	Coordinate System x Move Blend Disable	Coordinate System I-Variables	190
i6292	Coordinate System x Move Blend Disable	Coordinate System I-Variables	190
i6392	Coordinate System x Move Blend Disable	Coordinate System I-Variables	190
i6492	Coordinate System x Move Blend Disable	Coordinate System I-Variables	190
i6592	Coordinate System x Move Blend Disable	Coordinate System I-Variables	190
i6692	Coordinate System x Move Blend Disable	Coordinate System I-Variables	190
i5193	Coordinate System 1 Time Base Control Address	Coordinate System I-Variables	190
i5293	Coordinate System 2 Time Base Control Address	Coordinate System I-Variables	190
i5393	Coordinate System 3 Time Base Control Address	Coordinate System I-Variables	190
i5493	Coordinate System 4 Time Base Control Address	Coordinate System I-Variables	190
i5593	Coordinate System 5 Time Base Control Address	Coordinate System I-Variables	190
i5693	Coordinate System 6 Time Base Control Address	Coordinate System I-Variables	190
i6193	Coordinate System 7 Time Base Control Address	Coordinate System I-Variables	190
i6293	Coordinate System 8 Time Base Control Address	Coordinate System I-Variables	190
i6393	Coordinate System 9 Time Base Control Address	Coordinate System I-Variables	190
i6493	Coordinate System 10 Time Base Control Address	Coordinate System I-Variables	190
i6593	Coordinate System 11 Time Base Control Address	Coordinate System I-Variables	190
i6693	Coordinate System 12 Time Base Control Address	Coordinate System I-Variables	190
i5194	Coordinate System 1 Time Base Slew Rate	Coordinate System I-Variables	191
i5294	Coordinate System 2 Time Base Slew Rate	Coordinate System I-Variables	191
i5394	Coordinate System 3 Time Base Slew Rate	Coordinate System I-Variables	191
i5494	Coordinate System 4 Time Base Slew Rate	Coordinate System I-Variables	191
i5594	Coordinate System 5 Time Base Slew Rate	Coordinate System I-Variables	191
i5694	Coordinate System 6 Time Base Slew Rate	Coordinate System I-Variables	191
i6194	Coordinate System 7 Time Base Slew Rate	Coordinate System I-Variables	191
i6294	Coordinate System 8 Time Base Slew Rate	Coordinate System I-Variables	191
i6394	Coordinate System 9 Time Base Slew Rate	Coordinate System I-Variables	191
i6494	Coordinate System 10 Time Base Slew Rate	Coordinate System I-Variables	191
i6594	Coordinate System 11 Time Base Slew Rate	Coordinate System I-Variables	191
i6694	Coordinate System 12 Time Base Slew Rate	Coordinate System I-Variables	191
i5195	Coordinate System 1 Feed Hold Slew Rate	Coordinate System I-Variables	191
i5295	Coordinate System 2 Feed Hold Slew Rate	Coordinate System I-Variables	191
i5395	Coordinate System 3 Feed Hold Slew Rate	Coordinate System I-Variables	191
i5495	Coordinate System 4 Feed Hold Slew Rate	Coordinate System I-Variables	191
i5595	Coordinate System 5 Feed Hold Slew Rate	Coordinate System I-Variables	191
i5695	Coordinate System 6 Feed Hold Slew Rate	Coordinate System I-Variables	191
i6195	Coordinate System 7 Feed Hold Slew Rate	Coordinate System I-Variables	191
i6295	Coordinate System 8 Feed Hold Slew Rate	Coordinate System I-Variables	191
i6395	Coordinate System 9 Feed Hold Slew Rate	Coordinate System I-Variables	191
i6495	Coordinate System 10 Feed Hold Slew Rate	Coordinate System I-Variables	191
i6595	Coordinate System 11 Feed Hold Slew Rate	Coordinate System I-Variables	191
i6695	Coordinate System 12 Feed Hold Slew Rate	Coordinate System I-Variables	191
i5196	Coordinate System 1 Circle Error Limit	Coordinate System I-Variables	191
i5296	Coordinate System 2 Circle Error Limit	Coordinate System I-Variables	191
i5396	Coordinate System 3 Circle Error Limit	Coordinate System I-Variables	191
i5496	Coordinate System 4 Circle Error Limit	Coordinate System I-Variables	191
i5596	Coordinate System 5 Circle Error Limit	Coordinate System I-Variables	191
i5696	Coordinate System 6 Circle Error Limit	Coordinate System I-Variables	191
i6196	Coordinate System 7 Circle Error Limit	Coordinate System I-Variables	191
i6296	Coordinate System 8 Circle Error Limit	Coordinate System I-Variables	191
i6396	Coordinate System 9 Circle Error Limit	Coordinate System I-Variables	191
i6496	Coordinate System 10 Circle Error Limit	Coordinate System I-Variables	191
i6596	Coordinate System 11 Circle Error Limit	Coordinate System I-Variables	191
i6696	Coordinate System 12 Circle Error Limit	Coordinate System I-Variables	191
i5197	Coordinate System 1 Minimum Arc Length	Coordinate System I-Variables	192
i5297	Coordinate System 2 Minimum Arc Length	Coordinate System I-Variables	192
i5397	Coordinate System 3 Minimum Arc Length	Coordinate System I-Variables	192
i5497	Coordinate System 4 Minimum Arc Length	Coordinate System I-Variables	192
i5597	Coordinate System 5 Minimum Arc Length	Coordinate System I-Variables	192
i5697	Coordinate System 6 Minimum Arc Length	Coordinate System I-Variables	192
i6197	Coordinate System 7 Minimum Arc Length	Coordinate System I-Variables	192
i6297	Coordinate System 8 Minimum Arc Length	Coordinate System I-Variables	192
i6397	Coordinate System 9 Minimum Arc Length	Coordinate System I-Variables	192
i6497	Coordinate System 10 Minimum Arc Length	Coordinate System I-Variables	192
i6597	Coordinate System 11 Minimum Arc Length	Coordinate System I-Variables	192
i6697	Coordinate System 12 Minimum Arc Length	Coordinate System I-Variables	192
i5198	Coordinate System 1 Maximum Feedrate	Coordinate System I-Variables	193
i5298	Coordinate System 2 Maximum Feedrate	Coordinate System I-Variables	193
i5398	Coordinate System 3 Maximum Feedrate	Coordinate System I-Variables	193
i5498	Coordinate System 4 Maximum Feedrate	Coordinate System I-Variables	193
i5598	Coordinate System 5 Maximum Feedrate	Coordinate System I-Variables	193
i5698	Coordinate System 6 Maximum Feedrate	Coordinate System I-Variables	193
i6198	Coordinate System 7 Maximum Feedrate	Coordinate System I-Variables	193
i6298	Coordinate System 8 Maximum Feedrate	Coordinate System I-Variables	193
i6398	Coordinate System 9 Maximum Feedrate	Coordinate System I-Variables	193
i6498	Coordinate System 10 Maximum Feedrate	Coordinate System I-Variables	193
i6598	Coordinate System 11 Maximum Feedrate	Coordinate System I-Variables	193
i6698	Coordinate System 12 Maximum Feedrate	Coordinate System I-Variables	193
i5199	Coordinate System 1 Cutter-Comp Outside Corner Break Point	Coordinate System I-Variables	193
i5299	Coordinate System 2 Cutter-Comp Outside Corner Break Point	Coordinate System I-Variables	193
i5399	Coordinate System 3 Cutter-Comp Outside Corner Break Point	Coordinate System I-Variables	193
i5499	Coordinate System 4 Cutter-Comp Outside Corner Break Point	Coordinate System I-Variables	193
i5599	Coordinate System 5 Cutter-Comp Outside Corner Break Point	Coordinate System I-Variables	193
i5699	Coordinate System 6 Cutter-Comp Outside Corner Break Point	Coordinate System I-Variables	193
i6199	Coordinate System 7 Cutter-Comp Outside Corner Break Point	Coordinate System I-Variables	193
i6299	Coordinate System 8 Cutter-Comp Outside Corner Break Point	Coordinate System I-Variables	193
i6399	Coordinate System 9 Cutter-Comp Outside Corner Break Point	Coordinate System I-Variables	193
i6499	Coordinate System 10 Cutter-Comp Outside Corner Break Point	Coordinate System I-Variables	193
i6599	Coordinate System 11 Cutter-Comp Outside Corner Break Point	Coordinate System I-Variables	193
i6699	Coordinate System 12 Cutter-Comp Outside Corner Break Point	Coordinate System I-Variables	193
i6800	MACRO IC MaxPhase/PWM Frequency Control	Turbo PMAC2 MACRO IC I-Variables	194
i6850	MACRO IC MaxPhase/PWM Frequency Control	Turbo PMAC2 MACRO IC I-Variables	194
i6900	MACRO IC MaxPhase/PWM Frequency Control	Turbo PMAC2 MACRO IC I-Variables	194
i6950	MACRO IC MaxPhase/PWM Frequency Control	Turbo PMAC2 MACRO IC I-Variables	194
i6801	MACRO IC Phase Clock Frequency Control	Turbo PMAC2 MACRO IC I-Variables	196
i6851	MACRO IC Phase Clock Frequency Control	Turbo PMAC2 MACRO IC I-Variables	196
i6901	MACRO IC Phase Clock Frequency Control	Turbo PMAC2 MACRO IC I-Variables	196
i6951	MACRO IC Phase Clock Frequency Control	Turbo PMAC2 MACRO IC I-Variables	196
i6802	MACRO IC Servo Clock Frequency Control	Turbo PMAC2 MACRO IC I-Variables	196
i6852	MACRO IC Servo Clock Frequency Control	Turbo PMAC2 MACRO IC I-Variables	196
i6902	MACRO IC Servo Clock Frequency Control	Turbo PMAC2 MACRO IC I-Variables	196
i6952	MACRO IC Servo Clock Frequency Control	Turbo PMAC2 MACRO IC I-Variables	196
i6803	MACRO IC Hardware Clock Control	Turbo PMAC2 MACRO IC I-Variables	198
i6853	MACRO IC Hardware Clock Control	Turbo PMAC2 MACRO IC I-Variables	198
i6903	MACRO IC Hardware Clock Control	Turbo PMAC2 MACRO IC I-Variables	198
i6953	MACRO IC Hardware Clock Control	Turbo PMAC2 MACRO IC I-Variables	198
i6804	MACRO IC PWM Deadtime / PFM Pulse Width Control	Turbo PMAC2 MACRO IC I-Variables	200
i6854	MACRO IC PWM Deadtime / PFM Pulse Width Control	Turbo PMAC2 MACRO IC I-Variables	200
i6904	MACRO IC PWM Deadtime / PFM Pulse Width Control	Turbo PMAC2 MACRO IC I-Variables	200
i6954	MACRO IC PWM Deadtime / PFM Pulse Width Control	Turbo PMAC2 MACRO IC I-Variables	200
i6805	MACRO IC DAC Strobe Word	Turbo PMAC2 MACRO IC I-Variables	200
i6855	MACRO IC DAC Strobe Word	Turbo PMAC2 MACRO IC I-Variables	200
i6905	MACRO IC DAC Strobe Word	Turbo PMAC2 MACRO IC I-Variables	200
i6955	MACRO IC DAC Strobe Word	Turbo PMAC2 MACRO IC I-Variables	200
i6806	MACRO IC ADC Strobe Word	Turbo PMAC2 MACRO IC I-Variables	201
i6856	MACRO IC ADC Strobe Word	Turbo PMAC2 MACRO IC I-Variables	201
i6906	MACRO IC ADC Strobe Word	Turbo PMAC2 MACRO IC I-Variables	201
i6956	MACRO IC ADC Strobe Word	Turbo PMAC2 MACRO IC I-Variables	201
i6807	MACRO IC Clock Direction Control	Turbo PMAC2 MACRO IC I-Variables	201
i6857	MACRO IC Clock Direction Control	Turbo PMAC2 MACRO IC I-Variables	201
i6907	MACRO IC Clock Direction Control	Turbo PMAC2 MACRO IC I-Variables	201
i6957	MACRO IC Clock Direction Control	Turbo PMAC2 MACRO IC I-Variables	201
i6810	MACRO IC Channel n* Encoder/Timer Decode Control	Channel-Specific MACRO IC I-variables	203
i6910	MACRO IC Channel n* Encoder/Timer Decode Control	Channel-Specific MACRO IC I-variables	203
i6820	MACRO IC Channel n* Encoder/Timer Decode Control	Channel-Specific MACRO IC I-variables	203
i6920	MACRO IC Channel n* Encoder/Timer Decode Control	Channel-Specific MACRO IC I-variables	203
i6811	MACRO IC Channel n* Position Compare Channel Select	Channel-Specific MACRO IC I-variables	204
i6911	MACRO IC Channel n* Position Compare Channel Select	Channel-Specific MACRO IC I-variables	204
i6821	MACRO IC Channel n* Position Compare Channel Select	Channel-Specific MACRO IC I-variables	204
i6921	MACRO IC Channel n* Position Compare Channel Select	Channel-Specific MACRO IC I-variables	204
i6812	MACRO IC Encoder n* Capture Control	Channel-Specific MACRO IC I-variables	204
i6912	MACRO IC Encoder n* Capture Control	Channel-Specific MACRO IC I-variables	204
i6822	MACRO IC Encoder n* Capture Control	Channel-Specific MACRO IC I-variables	204
i6922	MACRO IC Encoder n* Capture Control	Channel-Specific MACRO IC I-variables	204
i6813	MACRO IC Channel n* Capture Flag Select Control	Channel-Specific MACRO IC I-variables	205
i6913	MACRO IC Channel n* Capture Flag Select Control	Channel-Specific MACRO IC I-variables	205
i6823	MACRO IC Channel n* Capture Flag Select Control	Channel-Specific MACRO IC I-variables	205
i6923	MACRO IC Channel n* Capture Flag Select Control	Channel-Specific MACRO IC I-variables	205
i6814	MACRO IC Channel n* Encoder Gated Index Select	Channel-Specific MACRO IC I-variables	206
i6914	MACRO IC Channel n* Encoder Gated Index Select	Channel-Specific MACRO IC I-variables	206
i6824	MACRO IC Channel n* Encoder Gated Index Select	Channel-Specific MACRO IC I-variables	206
i6924	MACRO IC Channel n* Encoder Gated Index Select	Channel-Specific MACRO IC I-variables	206
i6815	MACRO IC Channel n* Encoder Index Gate State/Demux Control	Channel-Specific MACRO IC I-variables	207
i6915	MACRO IC Channel n* Encoder Index Gate State/Demux Control	Channel-Specific MACRO IC I-variables	207
i6825	MACRO IC Channel n* Encoder Index Gate State/Demux Control	Channel-Specific MACRO IC I-variables	207
i6925	MACRO IC Channel n* Encoder Index Gate State/Demux Control	Channel-Specific MACRO IC I-variables	207
i6816	MACRO IC Channel n* Output Mode Select	Channel-Specific MACRO IC I-variables	208
i6916	MACRO IC Channel n* Output Mode Select	Channel-Specific MACRO IC I-variables	208
i6826	MACRO IC Channel n* Output Mode Select	Channel-Specific MACRO IC I-variables	208
i6926	MACRO IC Channel n* Output Mode Select	Channel-Specific MACRO IC I-variables	208
i6817	MACRO IC Channel n* Output Invert Control	Channel-Specific MACRO IC I-variables	208
i6917	MACRO IC Channel n* Output Invert Control	Channel-Specific MACRO IC I-variables	208
i6827	MACRO IC Channel n* Output Invert Control	Channel-Specific MACRO IC I-variables	208
i6927	MACRO IC Channel n* Output Invert Control	Channel-Specific MACRO IC I-variables	208
i6818	MACRO IC Channel n* PFM Direction Signal Invert Control	Channel-Specific MACRO IC I-variables	209
i6918	MACRO IC Channel n* PFM Direction Signal Invert Control	Channel-Specific MACRO IC I-variables	209
i6828	MACRO IC Channel n* PFM Direction Signal Invert Control	Channel-Specific MACRO IC I-variables	209
i6928	MACRO IC Channel n* PFM Direction Signal Invert Control	Channel-Specific MACRO IC I-variables	209
i6840	MACRO IC Ring Configuration/Status	MACRO IC Ring Setup I-variables	210
i6890	MACRO IC Ring Configuration/Status	MACRO IC Ring Setup I-variables	210
i6940	MACRO IC Ring Configuration/Status	MACRO IC Ring Setup I-variables	210
i6990	MACRO IC Ring Configuration/Status	MACRO IC Ring Setup I-variables	210
i6841	MACRO IC Node Activate Control	MACRO IC Ring Setup I-variables	211
i6891	MACRO IC Node Activate Control	MACRO IC Ring Setup I-variables	211
i6941	MACRO IC Node Activate Control	MACRO IC Ring Setup I-variables	211
i6991	MACRO IC Node Activate Control	MACRO IC Ring Setup I-variables	211
i70000	Servo IC 0 MaxPhase/PWM Frequency Control	PMAC2-Style Multi-Channel Servo IC I-Variables	213
i71000	Servo IC 1 MaxPhase/PWM Frequency Control	PMAC2-Style Multi-Channel Servo IC I-Variables	213
i72000	Servo IC 2 MaxPhase/PWM Frequency Control	PMAC2-Style Multi-Channel Servo IC I-Variables	213
i73000	Servo IC 3 MaxPhase/PWM Frequency Control	PMAC2-Style Multi-Channel Servo IC I-Variables	213
i74000	Servo IC 4 MaxPhase/PWM Frequency Control	PMAC2-Style Multi-Channel Servo IC I-Variables	213
i75000	Servo IC 5 MaxPhase/PWM Frequency Control	PMAC2-Style Multi-Channel Servo IC I-Variables	213
i76000	Servo IC 6 MaxPhase/PWM Frequency Control	PMAC2-Style Multi-Channel Servo IC I-Variables	213
i77000	Servo IC 7 MaxPhase/PWM Frequency Control	PMAC2-Style Multi-Channel Servo IC I-Variables	213
i78000	Servo IC 8 MaxPhase/PWM Frequency Control	PMAC2-Style Multi-Channel Servo IC I-Variables	213
i79000	Servo IC 9 MaxPhase/PWM Frequency Control	PMAC2-Style Multi-Channel Servo IC I-Variables	213
i70001	Servo IC 0 Phase Clock Frequency Control	PMAC2-Style Multi-Channel Servo IC I-Variables	215
i71001	Servo IC 1 Phase Clock Frequency Control	PMAC2-Style Multi-Channel Servo IC I-Variables	215
i72001	Servo IC 2 Phase Clock Frequency Control	PMAC2-Style Multi-Channel Servo IC I-Variables	215
i73001	Servo IC 3 Phase Clock Frequency Control	PMAC2-Style Multi-Channel Servo IC I-Variables	215
i74001	Servo IC 4 Phase Clock Frequency Control	PMAC2-Style Multi-Channel Servo IC I-Variables	215
i75001	Servo IC 5 Phase Clock Frequency Control	PMAC2-Style Multi-Channel Servo IC I-Variables	215
i76001	Servo IC 6 Phase Clock Frequency Control	PMAC2-Style Multi-Channel Servo IC I-Variables	215
i77001	Servo IC 7 Phase Clock Frequency Control	PMAC2-Style Multi-Channel Servo IC I-Variables	215
i78001	Servo IC 8 Phase Clock Frequency Control	PMAC2-Style Multi-Channel Servo IC I-Variables	215
i79001	Servo IC 9 Phase Clock Frequency Control	PMAC2-Style Multi-Channel Servo IC I-Variables	215
i70002	Servo IC 0 Servo Clock Frequency Control	PMAC2-Style Multi-Channel Servo IC I-Variables	215
i71002	Servo IC 1 Servo Clock Frequency Control	PMAC2-Style Multi-Channel Servo IC I-Variables	215
i72002	Servo IC 2 Servo Clock Frequency Control	PMAC2-Style Multi-Channel Servo IC I-Variables	215
i73002	Servo IC 3 Servo Clock Frequency Control	PMAC2-Style Multi-Channel Servo IC I-Variables	215
i74002	Servo IC 4 Servo Clock Frequency Control	PMAC2-Style Multi-Channel Servo IC I-Variables	215
i75002	Servo IC 5 Servo Clock Frequency Control	PMAC2-Style Multi-Channel Servo IC I-Variables	215
i76002	Servo IC 6 Servo Clock Frequency Control	PMAC2-Style Multi-Channel Servo IC I-Variables	215
i77002	Servo IC 7 Servo Clock Frequency Control	PMAC2-Style Multi-Channel Servo IC I-Variables	215
i78002	Servo IC 8 Servo Clock Frequency Control	PMAC2-Style Multi-Channel Servo IC I-Variables	215
i79002	Servo IC 9 Servo Clock Frequency Control	PMAC2-Style Multi-Channel Servo IC I-Variables	215
i70003	Servo IC 0 Hardware Clock Control	PMAC2-Style Multi-Channel Servo IC I-Variables	217
i71003	Servo IC 1 Hardware Clock Control	PMAC2-Style Multi-Channel Servo IC I-Variables	217
i72003	Servo IC 2 Hardware Clock Control	PMAC2-Style Multi-Channel Servo IC I-Variables	217
i73003	Servo IC 3 Hardware Clock Control	PMAC2-Style Multi-Channel Servo IC I-Variables	217
i74003	Servo IC 4 Hardware Clock Control	PMAC2-Style Multi-Channel Servo IC I-Variables	217
i75003	Servo IC 5 Hardware Clock Control	PMAC2-Style Multi-Channel Servo IC I-Variables	217
i76003	Servo IC 6 Hardware Clock Control	PMAC2-Style Multi-Channel Servo IC I-Variables	217
i77003	Servo IC 7 Hardware Clock Control	PMAC2-Style Multi-Channel Servo IC I-Variables	217
i78003	Servo IC 8 Hardware Clock Control	PMAC2-Style Multi-Channel Servo IC I-Variables	217
i79003	Servo IC 9 Hardware Clock Control	PMAC2-Style Multi-Channel Servo IC I-Variables	217
i70004	Servo IC 0 PWM Deadtime / PFM Pulse Width Control	PMAC2-Style Multi-Channel Servo IC I-Variables	218
i71004	Servo IC 1 PWM Deadtime / PFM Pulse Width Control	PMAC2-Style Multi-Channel Servo IC I-Variables	218
i72004	Servo IC 2 PWM Deadtime / PFM Pulse Width Control	PMAC2-Style Multi-Channel Servo IC I-Variables	218
i73004	Servo IC 3 PWM Deadtime / PFM Pulse Width Control	PMAC2-Style Multi-Channel Servo IC I-Variables	218
i74004	Servo IC 4 PWM Deadtime / PFM Pulse Width Control	PMAC2-Style Multi-Channel Servo IC I-Variables	218
i75004	Servo IC 5 PWM Deadtime / PFM Pulse Width Control	PMAC2-Style Multi-Channel Servo IC I-Variables	218
i76004	Servo IC 6 PWM Deadtime / PFM Pulse Width Control	PMAC2-Style Multi-Channel Servo IC I-Variables	218
i77004	Servo IC 7 PWM Deadtime / PFM Pulse Width Control	PMAC2-Style Multi-Channel Servo IC I-Variables	218
i78004	Servo IC 8 PWM Deadtime / PFM Pulse Width Control	PMAC2-Style Multi-Channel Servo IC I-Variables	218
i79004	Servo IC 9 PWM Deadtime / PFM Pulse Width Control	PMAC2-Style Multi-Channel Servo IC I-Variables	218
i70005	Servo IC 0 DAC Strobe Word	PMAC2-Style Multi-Channel Servo IC I-Variables	219
i71005	Servo IC 1 DAC Strobe Word	PMAC2-Style Multi-Channel Servo IC I-Variables	219
i72005	Servo IC 2 DAC Strobe Word	PMAC2-Style Multi-Channel Servo IC I-Variables	219
i73005	Servo IC 3 DAC Strobe Word	PMAC2-Style Multi-Channel Servo IC I-Variables	219
i74005	Servo IC 4 DAC Strobe Word	PMAC2-Style Multi-Channel Servo IC I-Variables	219
i75005	Servo IC 5 DAC Strobe Word	PMAC2-Style Multi-Channel Servo IC I-Variables	219
i76005	Servo IC 6 DAC Strobe Word	PMAC2-Style Multi-Channel Servo IC I-Variables	219
i77005	Servo IC 7 DAC Strobe Word	PMAC2-Style Multi-Channel Servo IC I-Variables	219
i78005	Servo IC 8 DAC Strobe Word	PMAC2-Style Multi-Channel Servo IC I-Variables	219
i79005	Servo IC 9 DAC Strobe Word	PMAC2-Style Multi-Channel Servo IC I-Variables	219
i70006	Servo IC 0 ADC Strobe Word	PMAC2-Style Multi-Channel Servo IC I-Variables	219
i71006	Servo IC 1 ADC Strobe Word	PMAC2-Style Multi-Channel Servo IC I-Variables	219
i72006	Servo IC 2 ADC Strobe Word	PMAC2-Style Multi-Channel Servo IC I-Variables	219
i73006	Servo IC 3 ADC Strobe Word	PMAC2-Style Multi-Channel Servo IC I-Variables	219
i74006	Servo IC 4 ADC Strobe Word	PMAC2-Style Multi-Channel Servo IC I-Variables	219
i75006	Servo IC 5 ADC Strobe Word	PMAC2-Style Multi-Channel Servo IC I-Variables	219
i76006	Servo IC 6 ADC Strobe Word	PMAC2-Style Multi-Channel Servo IC I-Variables	219
i77006	Servo IC 7 ADC Strobe Word	PMAC2-Style Multi-Channel Servo IC I-Variables	219
i78006	Servo IC 8 ADC Strobe Word	PMAC2-Style Multi-Channel Servo IC I-Variables	219
i79006	Servo IC 9 ADC Strobe Word	PMAC2-Style Multi-Channel Servo IC I-Variables	219
i70007	Servo IC 0 Phase/Servo Clock Direction	PMAC2-Style Multi-Channel Servo IC I-Variables	220
i71007	Servo IC 1 Phase/Servo Clock Direction	PMAC2-Style Multi-Channel Servo IC I-Variables	220
i72007	Servo IC 2 Phase/Servo Clock Direction	PMAC2-Style Multi-Channel Servo IC I-Variables	220
i73007	Servo IC 3 Phase/Servo Clock Direction	PMAC2-Style Multi-Channel Servo IC I-Variables	220
i74007	Servo IC 4 Phase/Servo Clock Direction	PMAC2-Style Multi-Channel Servo IC I-Variables	220
i75007	Servo IC 5 Phase/Servo Clock Direction	PMAC2-Style Multi-Channel Servo IC I-Variables	220
i76007	Servo IC 6 Phase/Servo Clock Direction	PMAC2-Style Multi-Channel Servo IC I-Variables	220
i77007	Servo IC 7 Phase/Servo Clock Direction	PMAC2-Style Multi-Channel Servo IC I-Variables	220
i78007	Servo IC 8 Phase/Servo Clock Direction	PMAC2-Style Multi-Channel Servo IC I-Variables	220
i79007	Servo IC 9 Phase/Servo Clock Direction	PMAC2-Style Multi-Channel Servo IC I-Variables	220
i7010	Servo IC 0 Channel 1 Encoder/Timer Decode Control	PMAC2-Style Channel-Specific Servo IC I-Variables	221
i7020	Servo IC 0 Channel 2 Encoder/Timer Decode Control	PMAC2-Style Channel-Specific Servo IC I-Variables	221
i7030	Servo IC 0 Channel 3 Encoder/Timer Decode Control	PMAC2-Style Channel-Specific Servo IC I-Variables	221
i7040	Servo IC 0 Channel 4 Encoder/Timer Decode Control	PMAC2-Style Channel-Specific Servo IC I-Variables	221
i7110	Servo IC 1 Channel 1 Encoder/Timer Decode Control	PMAC2-Style Channel-Specific Servo IC I-Variables	221
i7120	Servo IC 1 Channel 2 Encoder/Timer Decode Control	PMAC2-Style Channel-Specific Servo IC I-Variables	221
i7130	Servo IC 1 Channel 3 Encoder/Timer Decode Control	PMAC2-Style Channel-Specific Servo IC I-Variables	221
i7140	Servo IC 1 Channel 4 Encoder/Timer Decode Control	PMAC2-Style Channel-Specific Servo IC I-Variables	221
i7210	Servo IC 2 Channel 1 Encoder/Timer Decode Control	PMAC2-Style Channel-Specific Servo IC I-Variables	221
i7220	Servo IC 2 Channel 2 Encoder/Timer Decode Control	PMAC2-Style Channel-Specific Servo IC I-Variables	221
i7230	Servo IC 2 Channel 3 Encoder/Timer Decode Control	PMAC2-Style Channel-Specific Servo IC I-Variables	221
i7240	Servo IC 2 Channel 4 Encoder/Timer Decode Control	PMAC2-Style Channel-Specific Servo IC I-Variables	221
i7310	Servo IC 3 Channel 1 Encoder/Timer Decode Control	PMAC2-Style Channel-Specific Servo IC I-Variables	221
i7320	Servo IC 3 Channel 2 Encoder/Timer Decode Control	PMAC2-Style Channel-Specific Servo IC I-Variables	221
i7330	Servo IC 3 Channel 3 Encoder/Timer Decode Control	PMAC2-Style Channel-Specific Servo IC I-Variables	221
i7340	Servo IC 3 Channel 4 Encoder/Timer Decode Control	PMAC2-Style Channel-Specific Servo IC I-Variables	221
i7410	Servo IC 4 Channel 1 Encoder/Timer Decode Control	PMAC2-Style Channel-Specific Servo IC I-Variables	221
i7420	Servo IC 4 Channel 2 Encoder/Timer Decode Control	PMAC2-Style Channel-Specific Servo IC I-Variables	221
i7430	Servo IC 4 Channel 3 Encoder/Timer Decode Control	PMAC2-Style Channel-Specific Servo IC I-Variables	221
i7440	Servo IC 4 Channel 4 Encoder/Timer Decode Control	PMAC2-Style Channel-Specific Servo IC I-Variables	221
i7510	Servo IC 5 Channel 1 Encoder/Timer Decode Control	PMAC2-Style Channel-Specific Servo IC I-Variables	221
i7520	Servo IC 5 Channel 2 Encoder/Timer Decode Control	PMAC2-Style Channel-Specific Servo IC I-Variables	221
i7530	Servo IC 5 Channel 3 Encoder/Timer Decode Control	PMAC2-Style Channel-Specific Servo IC I-Variables	221
i7540	Servo IC 5 Channel 4 Encoder/Timer Decode Control	PMAC2-Style Channel-Specific Servo IC I-Variables	221
i7610	Servo IC 6 Channel 1 Encoder/Timer Decode Control	PMAC2-Style Channel-Specific Servo IC I-Variables	221
i7620	Servo IC 6 Channel 2 Encoder/Timer Decode Control	PMAC2-Style Channel-Specific Servo IC I-Variables	221
i7630	Servo IC 6 Channel 3 Encoder/Timer Decode Control	PMAC2-Style Channel-Specific Servo IC I-Variables	221
i7640	Servo IC 6 Channel 4 Encoder/Timer Decode Control	PMAC2-Style Channel-Specific Servo IC I-Variables	221
i7710	Servo IC 7 Channel 1 Encoder/Timer Decode Control	PMAC2-Style Channel-Specific Servo IC I-Variables	221
